response	Responder	Responder	Responder	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0098	F0130	F0177	H0086	H0148	H0479	F0066	F0155	F0056	F0100	H0054	H0063
EC__3__6__3__14	10564.16	14532.80	13782.89	13390.81	10462.40	13546.65	12732.99	14994.09	13424.22	13947.04	 8388.94	 9989.35
EC__3__6__3__16	 263.00	 133.00	 197.00	 678.00	   4.50	   7.00	 320.00	 155.00	  29.25	1214.25	   7.80	 481.00
EC__3__6__3__17	 9220.16	11543.34	10980.48	11752.50	 7340.28	13543.05	11105.25	10310.70	14382.74	12222.37	 4551.16	 6928.80
EC__3__6__3__2	200.77	159.46	861.99	138.15	 84.69	560.74	 35.33	751.32	423.17	272.32	827.75	 55.21
EC__3__6__3__20	 18.47	 14.33	101.44	  2.66	 23.89	 13.22	  1.00	115.33	 39.21	 57.33	 37.08	  7.00
EC__3__6__3__21	7312.11	7849.61	7888.78	7344.14	5733.39	8298.16	6987.50	7664.79	7494.82	7556.83	4164.18	5834.75
EC__3__6__3__24	 84.28	 38.00	167.86	 20.00	 83.28	 50.28	 12.00	268.00	 64.92	215.00	 64.16	 41.00
EC__3__6__3__25	 198.14	 689.00	 460.26	1132.00	 628.39	1517.39	 802.50	 177.00	1482.21	 233.00	  63.08	 227.50
EC__3__6__3__27	3330.43	4282.13	4026.74	3885.41	2989.65	4357.00	3431.16	4437.40	4206.28	3686.05	2696.00	3031.35
EC__3__6__3__28	141.64	 76.50	115.76	307.00	 36.89	125.31	 18.50	 43.83	118.54	 38.50	 47.58	 18.50
EC__3__6__3__29	1469.05	2185.23	1925.78	1860.82	1123.89	2854.80	1546.75	1021.41	2255.29	2054.16	 333.83	 797.50
EC__3__6__3__3	3354.76	4638.81	5379.10	4870.62	3499.97	4717.84	3992.00	5498.64	4148.70	4639.58	2838.16	3472.92
EC__3__6__3__30	1125.39	1023.48	1620.06	1008.29	1204.50	1921.56	1009.25	1959.08	2462.23	1528.48	2382.73	 262.67
EC__3__6__3__31	3175.22	3860.00	3889.50	4065.86	2997.19	4844.74	3351.83	3227.99	4765.50	4251.15	2616.50	2985.55
EC__3__6__3__32	147.76	165.34	191.43	405.80	 71.14	 29.14	168.00	175.51	319.96	618.75	 14.08	259.42
EC__3__6__3__33	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
EC__3__6__3__34	9300.72	6833.95	6850.26	7856.14	4250.07	7581.24	5618.58	6813.24	7611.61	8139.98	4427.73	4485.97
EC__3__6__3__36	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__3__6__3__4	1173.37	2560.50	2349.00	3153.30	2005.08	3656.70	2335.92	2332.23	2986.07	4179.75	 392.00	1464.09
EC__3__6__3__40	 938.08	1624.33	1529.34	1682.66	1187.25	3459.83	1540.25	2818.33	3383.00	1074.33	2120.50	 457.00
EC__3__6__3__41	 30.64	 21.67	 16.43	 51.00	  9.89	119.89	  0.50	 12.50	 55.71	  5.50	  9.78	 17.00
EC__3__6__3__44	  6	 17	 61	  0	 18	 12	  1	112	 71	 15	 12	  8
EC__3__6__3__5	3354.76	4638.81	5379.10	4870.62	3499.97	4717.84	3992.00	5498.64	4148.70	4639.58	2838.16	3472.92
EC__3__6__3__54	2795.07	2989.56	3534.23	2542.96	2250.24	2385.09	2890.83	3514.28	2829.71	1151.80	2563.50	2547.43
EC__3__6__3__55	 33.0	588.4	 33.0	270.0	170.0	 37.0	 54.0	  1.0	  6.0	 10.0	 23.0	 21.0
EC__3__6__3__6	25	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0
EC__3__6__3__8	6508.16	6383.38	8630.24	5593.18	3767.63	6851.63	6080.16	9458.79	6584.37	4747.98	7238.17	5583.38
EC__3__6__4__12	31890.74	43388.41	38260.10	40407.97	28534.90	40225.95	37373.31	43130.64	38402.58	41569.76	21054.96	30862.21
EC__3__6__4__13	5953.89	5853.75	6513.15	6155.11	4975.57	4282.63	4471.65	6784.54	6146.28	5255.80	6852.31	3944.52
EC__3__7__1__12	2423.58	2761.73	1531.84	2729.66	1713.50	2807.33	2768.42	1391.58	2316.74	2646.33	 450.38	1936.67
EC__3__7__1__14	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
EC__3__7__1__2	0	9	0	0	0	0	0	0	0	0	0	0
EC__3__7__1__20	20.00	 4.00	 2.00	50.00	 0.00	 0.25	 0.00	 3.00	12.00	 0.00	 2.00	 8.00
EC__3__7__1__22	 48.33	318.33	170.01	228.66	445.00	164.33	157.00	120.33	140.00	125.33	 74.00	 43.00
EC__3__7__1__3	 0.0	10.5	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0
EC__3__7__1__5	2	2	1	0	0	0	0	2	0	1	0	1
EC__3__8__1__2	 393.58	 787.83	1602.34	 377.16	 961.25	  90.00	 448.75	1759.66	 742.00	 317.33	 923.50	 484.50
EC__3__8__1__3	0	1	0	1	0	0	1	2	3	0	0	0
EC__3__8__1__5	0	1	0	0	0	0	0	0	0	0	0	0
EC__4__1__1__11	1890.26	2429.68	1086.93	2257.21	1450.97	1725.09	1879.83	1042.98	 929.46	2500.75	 189.08	2024.67
EC__4__1__1__12	1168.37	 317.24	 169.00	 685.05	 320.25	 136.75	 207.75	 501.76	 299.00	1045.75	  31.25	 318.17
EC__4__1__1__15	 222.90	 414.91	 188.86	 784.21	 325.36	 120.28	 236.33	 534.68	 404.17	1145.25	  19.06	 315.17
EC__4__1__1__17	836.28	 48.00	 25.86	184.00	 43.28	 23.53	 41.68	 17.00	272.13	  0.00	  7.68	 40.68
EC__4__1__1__18	 57.94	  9.73	 92.19	 15.00	 66.28	 14.61	344.50	  3.60	 58.92	 55.00	  4.36	 42.50
EC__4__1__1__19	 608.06	 487.01	 214.36	1192.21	 377.61	 286.81	 252.33	 548.23	 386.17	1218.75	  80.36	 390.50
EC__4__1__1__2	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__1__20	3478.55	5260.40	4423.01	4818.93	3381.27	5951.77	4358.33	4902.04	5173.99	5658.48	2710.33	3237.30
EC__4__1__1__22	31.75	12.75	 8.00	58.50	27.00	95.25	 2.75	 9.50	11.00	 4.50	 0.50	 1.00
EC__4__1__1__23	3330.72	4403.57	3983.00	4114.77	3103.52	4132.69	3783.33	4492.96	3888.65	4180.65	2658.33	3105.80
EC__4__1__1__3	4426.72	7288.29	6636.52	7910.09	4462.58	6510.49	6809.08	5170.70	5900.24	9672.99	1186.08	6181.77
EC__4__1__1__31	844.77	114.83	167.66	 97.90	 18.69	330.66	 16.33	 18.40	410.33	 23.57	 10.25	 13.63
EC__4__1__1__32	209.00	745.50	332.00	620.33	424.00	160.50	597.33	391.00	123.00	419.00	148.00	398.00
EC__4__1__1__33	 73.13	 87.16	137.23	  2.40	 29.80	 90.77	  0.33	 18.90	212.46	  3.07	 17.67	 11.13
EC__4__1__1__35	 252.50	 423.94	 196.00	 928.25	 353.33	   8.75	 241.00	 501.42	 305.50	1201.75	  20.00	 325.42
EC__4__1__1__36	3265.72	4173.57	3898.67	3998.77	2947.52	4128.69	3697.33	4359.96	3877.82	4117.65	2628.33	3084.97
EC__4__1__1__37	 999.63	1204.44	1801.79	1707.74	 605.64	2282.97	1453.66	2317.08	2078.95	5160.08	1155.83	 665.92
EC__4__1__1__39	 0.00	 1.00	 0.00	34.00	 0.00	 0.00	10.67	 2.00	36.99	 0.00	 0.33	 6.67
EC__4__1__1__4	773	  0	  2	  0	  2	  2	  0	  0	  2	  0	  0	  0
EC__4__1__1__41	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__4__1__1__44	2996.45	3120.24	3958.84	2817.04	2901.58	3573.53	3158.00	5034.81	3914.00	2485.58	4490.00	3004.17
EC__4__1__1__45	 1.33	 5.33	16.01	 2.66	 1.00	 0.33	 0.00	 6.33	 4.00	37.33	17.00	 3.00
EC__4__1__1__46	 1	 3	 5	 0	 0	 0	 3	11	 1	 0	 3	 0
EC__4__1__1__47	 0.14	 1.00	 3.43	 5.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
EC__4__1__1__48	2969.47	3994.82	2616.00	3347.77	2631.02	3573.27	3522.41	3103.88	3474.92	3906.15	2471.25	2640.55
EC__4__1__1__49	1706.09	2683.08	1678.44	2703.04	1565.97	3159.17	2854.50	1823.31	2835.79	3729.08	 377.75	2244.00
EC__4__1__1__5	 71.13	 83.66	137.23	  2.40	 28.80	 94.10	  0.33	 25.57	141.79	  4.07	 18.47	  7.13
EC__4__1__1__50	 661.47	1336.23	2095.94	1363.66	1294.39	 762.97	1026.84	1278.33	 948.44	 548.33	2199.99	 835.34
EC__4__1__1__65	2448.34	2568.08	2461.77	2618.87	1932.72	3182.34	2631.25	3194.64	3239.78	3098.08	3100.58	2224.17
EC__4__1__1__68	 0.14	 0.00	 3.43	 0.00	 0.89	 4.14	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__4__1__1__7	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__1__70	272.00	448.00	 23.00	247.00	307.00	 75.75	135.34	131.00	 83.98	169.00	 60.66	 59.34
EC__4__1__1__71	0.0	0.5	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
EC__4__1__1__73	 2.47	 6.33	24.44	 2.66	 1.64	17.72	 0.00	 8.33	33.96	38.33	21.28	 4.00
EC__4__1__1__74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.8	0.0
EC__4__1__1__8	 3.14	 4.00	 4.43	 5.00	 2.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
EC__4__1__1__81	3003.70	3131.86	3125.84	3349.04	1941.08	4684.33	3228.42	2889.26	4166.24	4353.33	 673.13	2678.34
EC__4__1__1__82	 51.5	 15.5	166.0	 10.0	  3.0	  2.5	 17.5	302.0	 12.0	  4.0	  1.0	  4.0
EC__4__1__1__83	 6	18	30	 0	 0	 1	18	66	 6	 0	18	 0
EC__4__1__1__85	 6.45	11.67	25.19	 0.00	11.53	10.03	 0.00	 3.00	73.67	 0.00	 8.56	 2.00
EC__4__1__1__86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
EC__4__1__1__87	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0
EC__4__1__1__9	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__1__96	1706.28	1916.84	3213.33	2480.21	1345.58	2818.03	2498.83	2937.08	2231.75	3774.75	1737.50	2667.00
EC__4__1__1__97	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__1__98	2060.91	 898.33	 497.98	 703.98	2121.17	 285.16	 376.00	 262.49	 413.63	 541.99	1697.04	 156.00
EC__4__1__2__13	5210.45	8635.40	7414.52	8245.09	8439.74	9074.55	6806.33	7433.86	9144.78	7733.37	5304.21	4405.47
EC__4__1__2__14	2504.00	2580.25	3400.29	2957.03	2580.64	3752.83	2854.75	6464.55	3761.46	4576.74	3501.08	2321.25
EC__4__1__2__17	1023.45	3056.88	1282.33	2315.45	1887.89	2205.70	1755.83	1382.31	2372.71	2956.31	 628.78	 671.00
EC__4__1__2__19	1398.59	 933.42	1109.77	1154.46	 961.89	1585.42	 591.00	1550.14	1593.96	2311.58	1611.08	 395.25
EC__4__1__2__20	132.80	 66.66	126.45	 60.32	 67.89	 12.05	 24.00	 51.66	 43.21	129.66	 97.08	 24.00
EC__4__1__2__21	 0.14	 0.00	 3.43	 0.00	 0.89	 4.14	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__4__1__2__22	136.50	278.83	 72.00	227.50	225.00	178.67	 99.83	104.67	246.99	277.67	 70.67	 52.33
EC__4__1__2__25	2337.97	1792.17	1588.17	2649.44	1315.27	2775.19	2478.25	1642.46	2705.99	3067.15	 390.33	2137.30
EC__4__1__2__29	 2	 1	15	 0	 9	 0	 0	 3	 4	 0	 1	 0
EC__4__1__2__4	3736.88	4190.65	5246.52	3928.68	4244.02	3680.35	3413.75	7264.37	3685.49	3973.06	5842.83	3082.22
EC__4__1__2__40	 585.44	 460.16	 957.86	 289.50	 955.78	1353.53	 233.83	1524.77	 710.33	 602.67	2164.48	 104.33
EC__4__1__2__41	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__2__43	 285	 607	 290	 232	 857	 294	 267	1423	 253	  78	 234	  88
EC__4__1__2__44	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__2__5	2286.25	3701.97	3457.29	3817.94	2694.72	3463.83	3206.00	4205.72	3609.53	3854.24	2551.66	2703.09
EC__4__1__2__50	1233.22	1500.64	2807.67	2016.27	1179.52	1076.85	1948.50	1815.46	1068.25	1240.98	1562.41	2354.97
EC__4__1__2__52	190.71	105.07	244.47	 87.39	151.89	 15.46	 33.25	 99.57	 60.71	339.32	150.28	 49.25
EC__4__1__2__53	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__4__1__2__57	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__4__1__2__9	136.50	278.83	 72.00	227.50	225.00	178.67	 99.83	104.67	246.99	277.67	 70.67	 52.33
EC__4__1__3__1	 0.14	 0.00	 3.43	 0.00	 0.89	 4.89	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
EC__4__1__3__16	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__3__17	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__3__24	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__3__25	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__1__3__27	5949.94	7217.64	5196.00	6352.87	5170.04	7206.54	6850.15	6038.76	7057.17	7733.30	4953.50	5278.10
EC__4__1__3__3	1615.91	 938.16	1741.96	1356.36	 685.39	1518.55	 987.16	1344.60	1966.37	1972.16	 377.70	 842.75
EC__4__1__3__30	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__4__1__3__34	236.47	118.10	336.44	165.66	114.89	124.47	194.00	447.33	147.21	818.33	 87.08	 62.00
EC__4__1__3__36	177.26	269.58	221.43	461.71	 72.97	156.59	176.83	469.48	346.46	631.25	 18.58	318.50
EC__4__1__3__38	1306.64	 895.84	 499.66	1167.86	 785.77	1357.44	 591.41	 672.80	1724.00	1308.82	  95.00	 443.05
EC__4__1__3__39	201.39	343.75	415.93	132.75	447.14	901.39	488.75	 43.25	 32.46	953.00	 18.28	101.75
EC__4__1__3__4	 53.0	 18.4	 25.0	 10.0	 38.0	  3.0	  4.0	 50.0	  4.0	171.0	 26.0	 26.0
EC__4__1__3__40	 0.14	 5.67	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
EC__4__1__3__42	2504.00	2573.25	3400.29	2957.03	2573.64	3752.83	2853.25	6463.55	3761.46	4575.74	3501.08	2320.25
EC__4__1__99__1	 88.39	330.72	257.43	447.58	302.47	 47.89	 98.75	380.92	 89.46	524.25	 12.28	 47.75
EC__4__1__99__12	2903.09	2806.08	1526.94	3473.54	2291.72	2170.92	2932.00	1394.06	2586.03	4079.58	1091.16	2500.34
EC__4__1__99__14	971.08	722.33	185.17	722.66	241.50	181.33	157.75	148.58	 37.75	 71.33	 70.75	 76.00
EC__4__1__99__17	1995.01	3108.08	2400.43	2897.21	1840.97	3855.59	2946.25	2793.73	2758.53	3317.25	1278.16	2527.34
EC__4__1__99__18	4431.44	5859.30	3974.04	4319.82	2824.03	5094.44	3923.00	2237.41	4445.08	4058.66	 727.16	3006.00
EC__4__1__99__19	3319.47	4146.34	2890.27	4422.40	2887.55	5046.42	3820.33	3417.97	4150.54	4693.33	1917.08	2983.25
EC__4__1__99__2	11.00	 0.00	58.00	 0.00	 1.00	 0.75	 4.00	 2.00	 2.00	 3.00	 0.00	 0.00
EC__4__1__99__3	 2.14	14.00	 5.43	 7.00	 0.89	10.89	 1.00	 2.00	34.21	 1.00	 1.08	 3.00
EC__4__2__1__1	2277.00	1063.17	1320.15	1288.60	1445.38	1188.35	 664.83	1284.76	1046.51	1109.72	1612.08	 516.18
EC__4__2__1__10	3342.72	4386.57	3938.00	4098.77	3076.27	4068.02	3777.33	4402.88	3800.99	4166.65	2679.83	3091.80
EC__4__2__1__101	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__104	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
EC__4__2__1__106	 0	 2	16	 3	 0	26	 0	 0	 5	10	 8	 0
EC__4__2__1__107	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__108	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
EC__4__2__1__11	4349.09	4855.44	4823.33	4633.65	4229.52	5625.69	4105.58	5599.72	5157.57	4868.65	4198.83	3218.80
EC__4__2__1__113	 14.64	 50.17	 20.43	  9.33	 17.89	150.39	  7.83	 19.50	 50.71	 10.50	  9.58	  5.50
EC__4__2__1__114	0.0	7.4	0.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
EC__4__2__1__115	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__118	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__119	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__12	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
EC__4__2__1__120	181.66	517.33	234.02	655.65	455.33	 39.66	197.00	140.33	 41.00	377.66	143.00	 81.00
EC__4__2__1__126	1310.34	 935.84	2138.77	 871.21	1070.89	 404.92	 576.75	1463.64	1090.96	1165.08	2101.38	 768.00
EC__4__2__1__129	1.00	0.00	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	0.00
EC__4__2__1__130	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
EC__4__2__1__136	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__137	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__148	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__149	 2.64	10.50	11.43	 0.00	 3.89	98.89	 0.50	 8.50	39.21	 4.50	 0.78	 0.00
EC__4__2__1__151	 17.0	144.5	  0.0	197.5	 48.0	  3.0	 58.0	  3.0	 19.0	 91.0	  9.0	 22.5
EC__4__2__1__153	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__17	2125.25	3031.57	1174.80	2734.99	2136.75	1315.75	2533.50	2118.50	1022.88	2208.83	 429.94	1918.50
EC__4__2__1__18	0	9	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__19	3022.84	4282.08	3813.77	3966.37	3059.97	3878.42	3716.58	4462.06	3603.62	4145.58	2619.25	3048.17
EC__4__2__1__2	6215.03	7999.44	7716.98	7139.86	5654.25	7709.61	6961.50	7584.47	6828.70	7490.74	5315.07	5836.34
EC__4__2__1__20	 6895.05	10000.87	 7042.84	 9721.08	 7033.54	 9963.49	 9030.32	 8260.25	 9383.89	10252.55	 5998.83	 6036.77
EC__4__2__1__22	 5.00	14.67	 0.00	 0.00	 0.00	 0.00	 1.00	 0.00	 0.33	 2.00	 0.80	 0.00
EC__4__2__1__24	1397.39	1615.57	1265.93	1676.33	1026.89	2264.89	1090.75	1031.75	1613.45	 434.50	 932.66	 366.17
EC__4__2__1__28	 89.00	 27.00	 43.00	 30.00	 93.00	 20.25	 21.00	103.00	 20.00	261.00	 42.00	 48.00
EC__4__2__1__3	3318.17	4264.91	4066.37	3881.35	3076.97	4086.13	3735.83	4701.52	3783.59	4242.31	2694.36	3085.72
EC__4__2__1__30	 2	 6	10	 0	 0	 0	 6	22	 2	 0	 6	 0
EC__4__2__1__32	 37.60	 54.32	167.90	 26.64	 47.78	 37.10	 34.00	 60.32	 90.42	245.32	 97.56	 43.00
EC__4__2__1__33	6421.60	9365.60	8124.02	8496.86	7032.54	8105.70	7703.82	9100.92	7763.50	8643.96	5404.50	6215.60
EC__4__2__1__35	6421.60	9365.60	8124.02	8496.86	7032.54	8105.70	7703.82	9100.92	7763.50	8643.96	5404.50	6215.60
EC__4__2__1__40	 58.14	  7.00	 89.43	  3.00	 19.89	 19.39	  8.00	 33.00	 36.21	104.00	 24.08	 12.00
EC__4__2__1__41	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__42	 51.14	  5.00	 21.43	  1.00	 19.89	 16.39	  0.00	 46.00	 29.21	164.00	 23.08	 18.00
EC__4__2__1__44	 49	640	544	339	879	305	283	735	258	217	167	 93
EC__4__2__1__45	 341.08	 221.08	 157.01	 737.41	 124.00	 245.83	 556.25	 283.08	 159.50	2307.83	  68.00	 327.25
EC__4__2__1__46	2986.72	4248.99	4863.33	4168.68	2928.85	4244.02	3697.99	5559.20	3832.58	4269.90	3378.75	3055.38
EC__4__2__1__47	 623.46	 701.96	 687.44	1454.67	 426.39	 115.92	 995.08	1124.65	 711.71	2843.33	  57.08	 866.25
EC__4__2__1__49	 385.87	 524.31	 582.00	 843.63	 362.58	 200.42	 275.58	1148.10	 335.66	1423.42	 129.72	 376.08
EC__4__2__1__5	 3.66	18.66	38.02	 6.32	 9.00	 1.66	 1.00	15.66	 9.00	80.66	38.00	 8.00
EC__4__2__1__51	3426.72	4442.23	4004.00	4143.77	3104.52	4080.44	3779.66	4522.30	3813.32	4196.32	2701.33	3095.13
EC__4__2__1__53	1104.33	 732.83	2076.67	 363.66	 263.50	 644.50	 501.50	2602.16	 861.33	 412.83	1506.50	 517.00
EC__4__2__1__55	  74.00	  53.00	1178.00	 129.00	 167.00	  10.75	  85.00	 130.00	  48.00	 183.00	 114.00	 390.00
EC__4__2__1__56	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__57	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__1__59	3553.11	4649.29	4122.43	4659.02	3364.91	4537.78	3977.25	3322.51	4289.36	4971.15	2689.74	3435.22
EC__4__2__1__6	39.59	49.37	67.44	12.21	33.14	11.47	 5.00	30.09	42.46	86.33	32.28	 8.17
EC__4__2__1__68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00
EC__4__2__1__7	 893.83	 832.13	1262.13	1514.69	 606.64	1487.41	1073.25	1729.63	1789.21	2641.07	 412.08	 547.92
EC__4__2__1__75	1988.17	2968.24	2334.95	3174.53	1744.47	2837.75	1792.75	4106.89	2432.70	2933.41	1986.16	 757.50
EC__4__2__1__77	  0.0	395.6	  0.0	  1.0	  4.0	  2.0	233.0	  0.0	  0.0	  0.0	  0.0	 67.0
EC__4__2__1__79	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__4__2__1__8	1184.39	1471.10	1853.55	2152.78	1638.53	1760.22	1414.00	2758.30	2054.67	4630.49	1755.96	 855.00
EC__4__2__1__80	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
EC__4__2__1__83	1	1	6	1	0	1	0	2	1	5	4	1
EC__4__2__1__9	3689.93	4619.49	5217.09	4312.32	3721.57	4641.78	3555.74	6225.09	4091.63	4770.71	4345.50	3150.60
EC__4__2__1__90	 1.00	 3.00	 6.00	 0.00	 0.50	 1.25	 3.00	11.00	15.25	 0.00	 3.00	 0.00
EC__4__2__1__91	20	 4	 2	50	 0	 0	 0	 3	12	 0	 2	 8
EC__4__2__1__96	0	0	0	0	0	0	0	0	0	0	0	1
EC__4__2__1__99	 0.14	 5.67	 3.43	 0.00	 0.89	 4.39	 1.00	 0.00	29.21	 0.00	 1.08	 0.00
EC__4__2__2__1	 15	  9	112	  0	 14	  2	  5	109	  6	142	 20	  9
EC__4__2__2__10	 21	  0	  0	  0	 54	  1	232	  0	  0	  0	  0	 33
EC__4__2__2__17	  0	  5	 60	  0	  3	  2	  1	103	  0	 15	 12	  3
EC__4__2__2__2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
EC__4__2__2__20	 90.50	268.10	501.00	321.50	248.00	  4.00	 74.50	670.50	 46.00	433.75	  5.00	 17.50
EC__4__2__2__21	 90.50	268.10	501.00	321.50	248.00	  4.00	 74.50	670.50	 46.00	433.75	  5.00	 17.50
EC__4__2__2__23	 384.75	 213.05	 177.00	 962.25	 225.00	   7.00	 551.75	 524.75	 551.50	1242.75	  11.00	 588.75
EC__4__2__2__3	 58.0	  6.0	  0.0	141.0	 48.0	  0.0	  0.0	  0.0	  8.0	  1.0	  0.8	  0.0
EC__4__2__2__5	167.37	 29.29	197.00	233.05	101.25	  0.75	 15.25	306.76	 12.25	  0.00	  3.00	 41.17
EC__4__2__2__6	165.0	 89.5	  4.0	393.0	 69.0	  6.0	151.5	117.5	258.0	622.5	  6.6	276.0
EC__4__2__2__7	 62.25	 60.55	196.00	154.75	 55.00	  2.00	 14.25	905.25	 38.50	  3.25	  3.00	 11.25
EC__4__2__2__8	  66.75	 119.85	 363.00	 200.25	  62.00	   4.00	  29.75	1511.75	  70.50	   6.50	   5.00	  18.75
EC__4__2__2__9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
EC__4__2__3__1	3359.72	4585.90	4078.00	4186.11	3279.19	4109.69	3853.00	4630.29	3894.99	4311.65	2703.33	3134.47
EC__4__2__3__12	1233.22	1500.64	2807.67	2016.27	1179.52	1076.85	1948.50	1815.46	1068.25	1240.98	1562.41	2354.97
EC__4__2__3__130	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__2__3__3	3517.67	4662.09	4378.11	4550.95	3282.22	5600.80	4259.75	4193.34	5130.21	5292.41	2788.83	3169.92
EC__4__2__3__4	3297.72	4416.17	4027.00	4202.60	3095.52	4253.77	3795.16	4594.63	3971.99	4215.65	2662.33	3110.30
EC__4__2__3__5	3300.72	4410.57	4027.00	4113.77	3095.52	4121.52	3785.33	4593.63	3815.49	4196.65	2669.33	3104.30
EC__4__2__99__18	6674.04	8280.63	8699.77	8224.66	6530.60	8721.90	7457.08	9438.77	9039.27	7430.63	7296.74	5887.77
EC__4__2__99__20	 10.64	 29.67	 17.43	  3.33	 16.89	121.39	  2.83	 17.50	 43.21	  8.50	  8.58	  2.00
EC__4__2__99__21	 0	 0	32	 0	 0	 0	 0	 0	 0	 0	 0	 0
EC__4__3__1__1	 675.97	 574.97	 746.44	1718.74	 339.97	1277.67	 667.17	 838.80	1725.36	1231.08	 153.91	 478.75
EC__4__3__1__12	438.00	116.17	 95.00	409.33	 29.58	194.67	187.75	254.50	 43.75	687.50	 61.75	303.50
EC__4__3__1__14	211.50	618.67	154.00	293.33	873.83	391.25	248.75	125.67	258.00	259.00	116.75	119.75
EC__4__3__1__15	1144.55	 151.06	 348.78	 124.32	 135.39	 222.55	  44.25	 376.91	  88.79	 380.66	 173.53	  98.50
EC__4__3__1__17	5720.78	7412.08	6842.80	7116.47	4731.10	6526.39	6205.83	6492.51	6435.02	7390.37	3342.69	5553.60
