response	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0130	F0177	H0086	F0155	F0056	F0100	H0054
K07257	 15.0	  0.0	187.5	301.0	 10.0	 65.0	  8.0
K07258	10888.99	13629.26	 9823.95	 7696.78	10427.70	 7976.13	 5497.57
K07259	 373.18	 210.43	 635.38	 520.78	 335.29	1047.75	  14.08
K07260	3075.99	6725.19	2038.20	7704.92	4183.05	2276.54	8133.59
K07261	 7.67	 6.43	56.00	 0.00	30.21	 0.00	 1.08
K07262	12.17	 8.43	55.00	 3.00	42.21	 0.00	 3.08
K07263	 498.77	 369.43	 978.37	 530.12	 351.96	1142.75	  22.28
K07264	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07265	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K07266	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K07267	0.00	0.00	1.33	0.00	0.00	3.00	0.00
K07268	0	3	0	0	1	0	0
K07269	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07270	 34.17	338.00	  9.67	  2.00	 18.25	  1.00	  0.00
K07271	1821.23	1256.52	2131.32	2577.59	1862.65	4627.58	 941.50
K07272	 76.83	120.06	  3.40	 13.97	145.46	  4.07	  8.67
K07273	 429.54	 480.17	 583.06	 556.30	 461.42	1180.15	  52.95
K07274	 0.00	 5.86	 0.00	 0.00	43.92	 0.00	 2.16
K07275	13.34	 3.43	 8.33	 3.67	29.21	 0.00	 1.08
K07276	0.40	0.00	1.33	0.00	0.00	3.00	0.00
K07277	 552.08	 207.43	 866.21	 525.98	 386.95	1139.75	  25.41
K07278	 8.17	 8.43	 5.00	 1.00	31.21	 0.00	 8.08
K07279	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07280	0	0	0	0	0	0	0
K07282	3934.88	6376.57	3622.02	6173.16	5276.79	2903.15	5456.42
K07283	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07284	2330.66	5944.56	2605.90	8472.15	2900.04	4354.07	4542.42
K07285	 0.00	 9.86	 0.00	 0.00	59.17	 0.00	 1.36
K07286	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07287	 6.50	 8.43	55.00	 3.00	42.21	 0.00	 3.08
K07289	 0.00	 3.43	 0.00	 2.00	31.21	 0.00	15.08
K07290	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07300	 0.00	 5.43	 1.00	 0.00	31.21	 0.00	 1.08
K07301	3401.25	2838.43	2835.55	3824.18	3101.71	3674.25	2399.83
K07302	0	0	0	0	0	0	0
K07303	0	0	0	0	0	0	0
K07304	 528.17	 208.76	 505.00	1476.50	 419.20	 623.50	  59.41
K07305	 42.67	 25.43	  9.00	 11.33	109.21	  2.00	 10.08
K07306	 25.50	 17.43	153.00	 17.50	 77.71	  6.50	  6.78
K07307	108.50	 76.86	159.00	 63.00	171.92	 47.00	 18.36
K07308	114.00	 83.43	  6.00	 85.00	141.71	 51.00	  5.28
K07309	24.00	19.43	 2.00	17.00	54.21	11.00	 2.08
K07310	12.00	11.43	 1.00	 8.50	41.71	 5.50	 0.78
K07311	12.0	 8.0	 1.0	 8.5	10.0	 5.5	 0.5
K07312	 1.50	 3.43	 1.00	 0.00	31.71	 1.00	 1.08
K07313	 564.83	1241.43	 221.50	1707.10	 945.37	  17.67	3278.25
K07314	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07315	 745.13	 189.51	 459.58	 101.69	  41.83	1181.83	  56.30
K07316	 700.45	1876.01	 787.04	 781.39	 314.57	1119.83	 320.83
K07317	  7.75	  0.00	111.00	  0.00	  0.00	  0.00	  1.00
K07318	44.75	44.00	13.33	 4.00	 2.66	 6.00	 0.00
K07319	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07320	12.17	 8.43	55.00	 3.00	42.21	 0.00	 3.08
K07321	 343.0	 578.0	 810.0	 608.5	2291.0	 441.0	 116.5
K07322	 673.34	 234.43	1354.73	 711.80	 607.46	2181.25	  23.08
K07323	12.17	 8.43	55.00	 4.00	43.21	 0.00	10.08
K07326	0	0	0	0	0	0	0
K07334	 264.63	   0.00	 554.93	 175.02	 270.50	1043.50	   8.00
K07335	4364.44	4308.28	3964.36	3103.71	3691.04	4430.05	2942.92
K07336	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07337	 8.67	 3.43	 8.33	 3.67	29.21	 0.00	 1.08
K07338	0	0	0	0	0	0	0
K07339	 16.50	  9.00	106.00	 11.50	 36.25	  4.50	  2.50
K07340	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07341	173.33	 14.50	123.00	 71.77	 23.83	432.17	  4.50
K07343	 132.17	1014.43	 141.00	 979.00	 741.21	  43.00	2039.58
K07344	0	0	0	0	0	0	6
K07345	  0.00	 24.44	  0.00	  0.00	189.93	  0.00	  3.84
K07346	  0.00	 12.72	  0.00	  0.00	102.09	  0.00	  1.92
K07347	  0.00	 27.87	  0.00	  0.00	219.89	  0.00	  4.92
K07348	 0.00	 6.86	 0.00	 0.00	58.17	 0.00	 0.56
K07349	 0.00	 5.86	 0.00	 0.00	43.92	 0.00	 0.56
K07350	 0.00	 5.86	 0.00	 0.00	43.92	 0.00	 0.56
K07351	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07354	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07355	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K07356	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07357	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07358	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07386	 534.90	 405.24	 888.94	 554.68	 535.54	1202.15	  56.67
K07387	 320.91	 205.86	 576.13	 500.18	 345.92	1045.75	  11.36
K07389	0	0	0	0	0	0	0
K07390	 7.17	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07391	3918.16	3387.77	4030.12	2615.11	2955.36	4242.58	 681.16
K07393	 1.50	90.43	 0.00	 6.33	35.21	 9.00	 2.08
K07394	0	0	0	0	0	0	0
K07395	0	0	0	0	0	0	0
K07396	0	0	0	0	0	0	0
K07397	154.34	  5.43	207.17	 30.00	 59.21	 92.00	  8.08
K07399	2.5	1.0	1.0	2.0	0.0	1.0	0.0
K07400	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07401	0	0	0	0	0	0	0
K07402	3179.59	3661.55	2997.98	2185.24	2665.17	2899.49	 664.86
K07403	699.71	 45.00	350.46	 58.76	 45.24	  8.00	 10.33
K07404	1253.14	1425.32	 948.96	1664.58	2247.37	2221.15	2935.25
K07405	 416.51	 199.00	 776.21	 510.98	 307.75	1139.75	  20.00
K07406	129.99	446.46	 15.98	620.99	 59.21	304.99	131.28
K07407	3865.74	5724.86	5015.87	4158.72	6241.91	8119.66	2780.80
K07442	7.90	3.00	2.00	3.00	6.33	2.00	8.00
K07443	1428.04	1407.77	1262.33	1733.08	1115.54	1044.08	2238.75
K07444	3714.83	3476.57	3686.11	2509.79	2922.29	4173.15	 674.92
K07445	5.67	0.00	0.00	0.00	0.00	0.00	0.00
K07447	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K07448	  74.50	1232.01	 137.66	 101.33	 144.25	  51.33	 129.80
K07451	 318.75	 104.33	 296.50	 192.00	  71.50	1488.00	  43.00
K07452	 7.40	 4.43	65.00	 3.25	22.71	 2.00	 0.78
K07454	 5.33	18.44	 2.66	 7.33	19.04	37.33	17.28
K07455	 8.75	12.00	37.50	 6.00	11.00	16.00	10.00
K07456	4377.07	4143.57	4021.61	4790.46	3669.61	4200.15	2689.75
K07457	10.33	19.00	 1.00	 3.67	 6.66	 0.67	 2.00
K07458	 472.72	1546.93	 563.50	 379.75	 289.87	 948.50	 138.58
K07459	 1.25	 3.43	36.50	 2.00	67.20	 0.00	 1.41
K07460	3862.41	3176.77	3951.37	2274.56	2958.86	4165.08	 629.66
K07461	1912.56	1952.17	1309.06	3510.98	2973.40	1571.90	2380.33
K07462	4413.07	4041.00	4225.77	4592.96	3883.32	4200.65	2669.33
K07464	2608.63	3310.84	2672.99	2578.58	2458.08	2065.33	1861.75
K07465	5.5	2.0	2.0	0.0	5.0	1.0	1.0
K07467	1702.82	2225.02	 735.32	5459.00	3083.66	1080.00	3810.50
K07469	 8.4	44.0	 4.0	 5.0	 3.0	28.0	19.0
K07470	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07473	1076.96	1936.44	1114.66	1057.50	2746.86	1463.50	 340.45
K07474	  62.75	1328.00	 120.75	 109.25	  61.00	  82.00	 105.00
K07476	0	0	0	0	0	0	0
K07478	4956.90	4865.01	4307.43	5800.29	4608.65	4327.98	4680.83
K07479	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07480	 0.00	 4.86	 0.00	 0.00	29.42	 0.00	 0.56
K07481	139.5	 17.0	194.0	 10.0	 12.0	 39.0	 33.0
K07482	 0	12	 0	 2	 2	 1	 0
K07483	1672.47	2043.43	1590.00	2557.67	1697.98	 565.34	3084.57
K07484	1027.04	1235.18	1076.73	3116.04	2500.80	3085.99	 464.90
K07485	0.33	0.00	0.00	0.00	8.00	0.00	0.00
K07486	 44	540	  4	755	  6	 15	778
K07487	0	0	0	1	0	0	0
K07488	0	3	0	0	1	0	0
K07490	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07491	3586.16	7302.62	2664.70	5692.73	4527.86	1269.20	7521.11
K07493	 0.00	 3.00	 0.00	 0.00	42.75	 0.00	 0.00
K07494	1	1	0	0	0	2	0
K07495	0	0	0	0	0	0	0
K07496	 223.00	 595.29	 555.00	1502.00	1971.79	 279.00	  38.84
K07497	209.71	813.36	138.15	673.72	519.73	 51.07	812.40
K07498	 0.67	15.00	 0.00	 5.00	 1.33	 0.00	 1.67
K07501	9	0	0	0	0	0	0
K07502	1277.73	 735.34	1562.66	 546.33	1720.33	2015.33	 139.00
K07503	7.50	3.00	2.00	2.00	5.33	2.00	1.00
K07504	 26.25	166.00	 82.00	  1.00	 17.25	 65.00	  1.00
K07505	0	0	0	0	0	0	0
K07506	 12.0	120.0	 56.0	206.0	  0.0	 30.0	 24.8
K07507	2918.01	2317.27	3141.21	2152.56	2213.28	3407.08	2565.86
K07516	9	0	0	0	0	0	0
K07518	0	0	0	0	0	0	0
K07533	2628.49	1193.07	2229.56	3908.98	2632.04	3511.90	1046.42
K07535	 15.66	 53.02	  7.32	 39.66	 10.00	163.66	 53.00
K07552	100.18	191.43	312.13	326.51	124.20	 74.75	 12.71
K07559	 101.83	 695.94	  90.66	 959.33	 739.96	  64.33	1997.78
K07560	4408.57	3983.00	4114.77	4490.96	3888.32	4181.65	2658.33
K07566	4414.07	4051.33	4121.77	4617.96	3885.99	4281.65	2680.33
K07568	4817.58	4182.00	4941.65	3760.94	4116.74	5331.40	2642.33
K07570	 548.16	 808.23	 112.40	 900.57	 855.46	   8.07	2020.17
K07571	1769.90	2135.00	1460.00	 737.00	 306.49	 527.00	 356.33
K07574	3808.66	3684.00	3260.56	3849.48	3466.07	3019.40	2615.83
K07576	3103.23	2878.01	2602.99	1825.33	2189.50	3027.33	 600.00
K07577	0	0	0	0	0	0	0
K07584	3747.99	2551.84	3066.66	3992.68	3112.23	3030.00	2547.75
K07586	 582.16	 819.23	 157.40	 910.90	 858.46	  14.07	2028.17
K07588	 555.81	 213.43	 826.21	 557.18	 388.20	1226.75	  49.36
K07589	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07590	1127.50	 264.50	1017.00	  93.00	  60.49	 195.00	  85.83
K07591	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07592	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07636	5540.83	4734.10	5913.04	6392.84	6599.70	6503.58	3972.16
K07637	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07638	 5.00	 5.43	55.00	 3.00	41.21	 0.00	 3.08
K07639	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07640	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07641	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07642	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07643	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07644	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07645	 7.17	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07646	4045.96	5191.13	3987.02	6471.83	5071.71	3709.57	4429.33
K07647	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07648	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07649	0	0	0	0	0	0	0
K07650	 472.0	 625.0	  93.0	2204.0	 702.0	  79.0	2014.5
K07651	1	0	0	2	0	0	0
K07652	555.16	289.23	604.40	111.90	232.46	202.07	 86.67
K07653	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K07654	 14.50	 71.00	  2.00	128.00	  5.33	 96.00	 24.00
K07657	 86.57	 16.43	252.83	 31.00	 64.21	181.00	 24.08
K07658	4578.40	4368.34	3866.99	4861.00	4543.24	3326.83	3419.08
K07659	 5.00	 5.43	55.00	 3.00	41.21	 0.00	 3.08
K07660	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07661	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07662	 7.17	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07663	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07664	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07665	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 1.08
K07666	11.17	 8.43	50.00	 3.00	42.21	 0.00	 3.08
K07667	3301.39	4434.12	2733.81	5300.49	3812.46	1693.49	4654.33
K07668	582.16	406.23	715.40	120.90	256.46	203.07	 91.67
K07669	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K07670	7.50	3.00	2.00	2.00	5.33	2.00	1.00
K07673	 4.00	 5.43	50.00	 3.00	41.21	 0.00	 3.08
K07674	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 0.28
K07675	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07676	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07677	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07678	 0.0	 1.0	 0.0	 0.0	14.5	 0.0	 0.8
K07679	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07680	0	0	0	0	0	0	0
K07681	0	0	0	0	0	0	0
K07683	12.0	 8.0	 0.0	 8.5	10.0	 5.5	 0.5
K07684	 5.00	 7.43	50.00	 3.00	42.21	 0.00	 3.08
K07685	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 0.28
K07686	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07687	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07688	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07689	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07690	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07691	0	0	0	0	0	0	0
K07692	0	0	0	0	0	0	0
K07693	11.5	19.0	 3.0	 4.0	 9.0	 2.0	 3.0
K07694	0	0	0	1	0	0	0
K07696	12.0	 8.0	 0.0	 8.5	10.0	 5.5	 0.5
K07697	0	0	0	0	0	0	0
K07698	0	0	0	0	0	0	0
K07699	4575.82	5781.37	3623.64	5418.57	3365.75	2939.32	6198.75
K07700	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07701	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07702	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07703	 2.00	 3.43	 3.00	 3.00	29.21	 0.00	 2.08
K07704	 64.33	136.01	147.16	129.83	186.50	106.83	 51.50
K07705	 102.66	1262.02	 271.32	 129.16	  68.50	 122.16	 148.50
K07706	178.49	424.86	  6.20	134.07	459.56	 24.87	 30.67
K07707	 86.82	281.73	  2.40	226.57	208.21	 37.07	 33.67
K07708	 11.50	 65.43	 55.00	106.00	 41.21	 15.00	 15.08
K07709	 0.00	39.43	 0.00	 1.00	30.21	 0.00	13.28
K07710	 3.00	 6.00	 1.00	13.00	18.25	 1.00	 3.00
K07711	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07712	 6.50	 5.43	55.00	 3.00	41.21	 0.00	 3.08
K07713	 737.45	 512.43	1176.70	1007.46	 902.71	1739.25	  49.28
K07714	31.84	16.00	50.67	10.00	14.25	18.00	11.00
K07715	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07716	0	0	0	0	0	0	0
K07717	25	31	55	10	 5	28	18
K07718	 5650.62	 5630.74	 6624.60	 5130.24	11204.82	11792.64	 1389.34
K07719	78.33	85.01	74.66	34.33	96.00	72.33	47.00
K07720	 6127.45	 6066.41	 7096.60	 5064.01	10241.15	10403.31	 1411.34
K07722	 52.71	 13.43	148.05	 33.26	220.96	 21.50	 11.58
K07723	624.00	 21.50	399.00	 12.25	 11.75	  0.00	 32.75
K07724	 5.67	 4.43	 0.00	 0.00	43.46	 0.00	 1.88
K07726	 192.00	1494.86	 429.00	 491.25	 225.17	1718.00	 884.36
K07727	4216.36	5965.58	4296.60	5624.14	3032.79	5165.48	2412.92
K07729	6381.82	7937.70	5679.02	7899.05	5981.37	5616.45	6450.35
K07733	 5.67	 4.43	 0.00	 0.00	43.46	 0.00	 1.08
K07734	0	0	0	0	0	0	0
K07735	 339.68	 175.43	 634.71	 501.18	 329.96	1048.75	  13.08
K07736	3290.06	4517.35	3044.82	3768.16	2482.41	3072.16	3662.75
K07738	3509.06	3078.00	3240.89	1696.65	2867.57	3029.90	 621.83
K07739	  8.5	  0.0	 88.5	  0.0	161.5	 17.0	  0.0
K07740	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07741	 3.00	 4.00	 1.00	 4.00	20.25	 1.00	 2.00
K07742	3872.39	3773.57	3190.06	3977.98	3371.53	3024.90	2635.25
K07746	 1.50	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07749	 17.00	 69.43	 18.00	106.00	 29.96	 33.00	 18.28
K07751	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07757	 499.00	 990.43	  84.00	1484.00	 733.21	   0.00	2028.08
K07768	3.50	1.00	0.00	2.00	0.33	1.00	1.00
K07769	0	0	0	0	0	0	0
K07770	 470.0	 569.0	  92.0	2184.0	 700.0	  79.0	1975.5
K07771	 2.00	59.43	 1.00	21.00	31.21	 0.00	40.08
K07772	 0.50	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07773	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K07774	0	0	0	0	0	0	0
K07775	  47.00	1262.00	 102.00	 217.33	  40.00	  95.00	 118.00
K07776	 28.50	 14.00	  5.00	 13.50	 12.83	  6.50	704.00
K07777	993.00	 34.33	340.00	 76.00	101.00	  2.00	 15.00
K07778	 72.66	137.23	  3.40	 12.90	146.46	  5.07	 11.67
K07781	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07782	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07783	207.60	337.43	507.50	313.50	 69.21	136.50	  5.28
K07784	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07786	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07787	38.96	35.43	12.05	20.76	37.46	 0.00	 2.08
K07788	 1.00	 3.43	 5.00	 0.00	29.21	 0.00	 7.08
K07789	 1.00	 3.43	 5.00	 0.00	29.21	 0.00	 7.08
K07790	0	0	0	0	0	0	0
K07791	 305.01	 178.43	 921.13	 522.18	 415.96	1045.75	  27.08
K07792	 44.04	 29.44	112.21	 33.09	 66.46	 37.33	 22.28
K07793	198.86	255.02	305.32	156.66	 67.00	579.66	178.00
K07794	 11.4	 21.0	 12.0	 29.0	  5.0	106.0	 21.0
K07795	 7.73	81.01	 3.66	12.33	 9.00	50.33	21.00
K07796	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07797	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07798	38.96	35.43	12.05	20.76	37.21	 0.00	 2.08
K07799	 1.00	 3.43	 5.00	 0.00	29.21	 0.00	13.08
K07800	0	0	0	0	0	0	0
K07803	 0.00	 3.43	 0.00	 1.00	30.21	 0.00	 7.28
K07804	0	0	0	0	0	0	0
K07806	 1.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K07810	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 1.08
K07811	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K07812	 13.67	  9.43	100.00	  6.00	 52.96	  0.00	  4.28
K07813	1151.50	 747.83	1454.00	 449.00	 603.00	 202.00	 222.50
K07814	2138.33	2455.34	2081.16	1510.83	2669.00	2477.83	1121.00
K07816	5295.65	4424.75	5203.38	5923.89	8504.54	6095.56	4723.67
K07821	 5.67	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K07823	0	0	0	0	0	0	0
K07862	148.83	256.66	147.40	 88.32	250.41	 63.57	 53.83
K07979	6321.87	7485.17	5539.71	7192.10	6209.83	4493.83	6135.25
K08068	 15	165	  4	  0	  1	  0	  0
K08081	0	0	0	0	0	2	0
K08082	0	0	0	0	0	0	0
K08083	0	0	0	0	0	0	0
K08084	 1.5	36.0	 0.0	 0.0	 0.0	 0.0	 0.0
K08085	0	0	0	0	0	0	0
K08086	0	0	0	0	0	0	0
K08087	0	0	0	0	0	0	0
K08088	0	0	0	0	0	0	0
K08092	20.33	78.45	 7.32	20.66	40.96	91.66	42.28
K08093	 607	 290	 232	1423	 253	  78	 234
K08094	 956.33	 856.01	 365.66	2132.33	 396.00	 188.33	1073.00
K08097	0	0	0	0	0	0	0
K08137	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08138	 304.84	 201.43	 623.80	 503.31	 302.71	1045.75	  10.28
K08139	0	0	0	0	0	0	0
K08151	12	 5	50	10	13	 0	 2
K08152	16	 0	 0	12	 0	 0	 0
K08153	  75	 508	  36	 842	  43	   0	1261
K08154	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08156	 392.34	 178.43	 828.46	 513.93	 359.79	1140.25	  15.58
K08159	 16.67	  8.43	137.50	  3.00	201.21	 16.00	  3.08
K08160	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08161	 57.00	 24.43	136.00	 23.00	165.20	  0.00	 16.21
K08162	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08163	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K08164	0	0	0	0	0	0	0
K08166	1.5	0.0	0.0	0.0	0.0	0.0	1.0
K08167	3.5	1.0	0.0	2.0	0.0	1.0	1.8
K08168	4	2	2	0	5	1	0
K08169	271.39	170.43	667.75	173.42	333.71	710.75	 11.88
K08170	0	0	0	0	0	0	0
K08172	 0.00	 4.43	 0.00	 0.00	43.21	 0.00	 1.08
K08173	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 7.08
K08177	 950.33	1750.17	 749.06	 654.88	 477.83	1541.23	 285.16
K08178	0	0	0	0	0	0	0
K08191	 333.09	 205.43	 690.55	 787.31	 329.96	1111.75	  13.68
K08194	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K08195	0	0	0	0	0	0	0
K08217	 562.58	 360.03	 862.48	 484.76	 247.83	2414.49	 158.50
K08218	 710.98	 371.43	1357.38	1003.73	 618.46	2156.50	  24.08
K08219	 0.00	 3.43	 1.33	 0.00	29.21	 3.00	 1.08
K08221	0	0	0	0	0	0	0
K08222	 15.55	  0.00	107.25	  2.25	 10.50	 66.00	  0.00
K08223	343.74	262.43	431.55	504.01	 83.96	534.25	 29.08
K08224	 9.17	 3.43	 8.33	 3.67	29.21	 0.00	 1.08
K08225	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08227	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08234	 204.16	 779.17	 169.06	 879.43	 203.17	1310.40	1550.00
K08255	0	0	0	0	0	0	0
K08256	5.5	2.0	2.0	0.0	5.0	1.0	1.0
K08258	0	0	0	0	0	0	0
K08259	0	0	0	0	0	0	0
K08276	 0.00	32.43	 0.00	 0.00	29.21	 0.00	 0.28
K08277	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K08279	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K08280	 15	165	  4	  0	  1	  0	  0
K08281	11.50	 8.43	85.00	 5.00	80.53	 2.00	 4.41
K08282	1.00	0.00	1.33	0.00	0.00	3.00	6.00
K08289	 397.84	 175.43	 670.88	 506.31	 325.29	1111.75	  13.08
K08295	0	0	0	0	0	0	0
K08296	24.17	 9.43	35.00	 2.00	69.53	 2.00	 2.41
K08297	10.50	11.43	 0.00	 8.50	39.21	 4.50	 0.78
K08298	35.00	43.43	 3.00	25.50	66.71	24.50	 9.78
K08299	10.50	11.43	 0.00	 8.50	39.21	 4.50	 0.78
K08300	 24.67	 71.43	 57.00	109.00	 48.54	 17.00	 23.08
K08301	2707.41	1131.27	2848.87	1656.56	2486.03	3593.08	 292.16
K08302	381.00	396.86	255.50	676.50	642.42	601.00	888.81
K08303	8543.51	7998.20	8179.64	9221.60	7354.39	8523.23	5398.32
K08304	12.17	 8.43	55.00	 4.00	43.21	 0.00	10.08
K08305	12.17	 8.43	55.00	 4.00	43.21	 0.00	10.08
K08306	 5.67	 6.43	 0.00	 1.00	31.21	 0.00	 8.08
K08307	 437.68	 201.43	 829.88	 513.98	 348.96	1136.75	  23.08
K08308	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08309	1442.67	1998.43	 994.50	 671.25	 483.28	 349.00	 302.66
K08310	 8.84	 6.43	 5.00	 0.00	39.54	 0.00	 1.75
K08311	20.17	 6.43	56.33	 8.00	42.21	 3.00	 3.08
K08312	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K08313	   6.00	   5.43	   5.00	1323.00	  34.21	   1.00	   2.28
K08314	14.00	71.43	 6.00	46.58	38.21	 1.00	47.58
K08315	 0.00	 6.43	 1.00	 0.00	30.21	 0.00	 1.08
K08316	1243.33	 621.93	1717.83	1774.27	1922.20	1975.17	 156.25
K08317	 1.00	18.43	 0.00	 3.33	33.21	 0.00	 1.28
K08318	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K08319	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K08320	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08321	 44.44	 33.43	100.55	 26.76	 39.46	 89.00	 12.08
K08322	 18.00	227.43	  3.00	314.00	 32.21	189.00	 41.08
K08323	 24.00	263.43	  1.00	438.00	 30.21	278.00	 64.08
K08324	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K08325	219.51	202.43	603.63	157.18	328.96	710.75	 11.08
K08326	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K08344	0	0	0	0	0	0	0
K08348	 0.00	 6.86	 0.00	 0.00	58.42	 0.00	 2.16
